,artist.name,artist.similar,artist.terms,song.title
5335,Ian Moore,0.0,blues-rock,0
5336,Sasha,0.0,progressive house,0
5337,Rita Chiarelli,0.0,blues,0
5338,The Clark Sisters,0.0,ccm,0
5339,089 Clique feat. Prophet,0.0,dirty south rap,0
5340,Madilu System,0.0,congo,0
5341,Helmet,0.0,rapcore,0
5342,Chris Eaton,0.0,ccm,0
5343,Chris Rodriguez,0.0,progressive house,0
5344,James Darren,0.0,brill building pop,0
5345,Olga TaA+-on,0.0,merengue,0
5346,The Robert Cray Band,0.0,blues-rock,0
5347,El Tiempo,0.0,los angeles,0
5348,Pee Wee Crayton,0.0,texas blues,0
5349,Palito Ortega,0.0,latin pop,0
5350,Soul Embraced,0.0,christian metal,0
5351,Sportsguitar,0.0,pop rock,0
5352,True Believers,0.0,melodic hardcore,0
5353,Killers,0.0,rock,0
5354,The Strokes,0.0,indie rock,0
5355,Alicia Keys,0.0,neo soul,0
5356,3OH!3,0.0,electro,0
5357,Charlie Louvin,0.0,country gospel,0
5358,Dave Hollister,0.0,motown,0
5359,Virtue,0.0,progressive house,0
5360,Two Man Advantage,0.0,thrash core,0
5361,Basement Jaxx,0.0,progressive house,0
5362,Alejandro Lerner,0.0,pop rock,0
5363,Franco,0.0,soukous,0
5364,Boyz II Men,0.0,new jack swing,0
5365,Lady Saw,0.0,dancehall,0
5366,Coco Montoya,0.0,blues-rock,0
5367,UFO,0.0,heavy metal,0
5368,Los Del Sol,0.0,americana,0
5369,Liquid Stranger,0.0,dub,0
5370,MIMS,0.0,pop rap,0
5371,Kristine W.,0.0,progressive house,0
5372,VinAcius de Moraes,0.0,brazilian pop music,0
5373,Kim Wilson,0.0,harmonica blues,0
5374,Jamie Richards,0.0,honky tonk,0
5375,Trick Trick / Eminem,0.0,bass music,0
5376,Dark Fortress,0.0,sympho black metal,0
5377,Eldar,0.0,dark ambient,0
5378,Silkie Ft. Harry Craze,0.0,uk garage,0
5379,The Ataris,0.0,pop punk,0
5380,Lou Busch,0.0,orchestra,0
5381,Stefon Harris,0.0,hard bop,0
5382,Pablo Montero,0.0,ranchera,0
5383,Yami Bolo,0.0,roots reggae,0
5384,Ray Barretto,0.0,latin jazz,0
5385,Michael Card,0.0,ccm,0
5386,Roger Williams,0.0,instrumental pop,0
5387,Broadcast,0.0,dream pop,0
5388,Sundial Aeon,0.0,downtempo,0
5389,Noisettes,0.0,soundtrack,0
5390,The American Boychoir,0.0,j pop,0
5391,David Bowie,0.0,dance rock,0
5392,Frank Chacksfield,0.0,space age pop,0
5393,Anne Dudley,0.0,trip hop,0
5394,Gustavo Cerati,0.0,electronica,0
5395,Roger Clyne & The Peacemakers,0.0,roots rock,0
5396,Zuma,0.0,electro,0
5397,2 Minutos,0.0,skate punk,0
5398,Max Stalling,0.0,roots rock,0
5399,Orbital,0.0,techno,0
5400,Robin Beanland,0.0,video game music,0
5401,Sam Baker,0.0,funk,0
5402,John Hammond,0.0,blues,0
5403,Jeremy Fisher,0.0,folk rock,0
5404,Ginny Owens,0.0,ccm,0
5405,Sin Plomo,0.0,progressive house,0
5406,Fruko Y Sus Tesos,0.0,salsa,0
5407,Play,0.0,teen pop,0
5408,Roger Reynolds,0.0,serialism,0
5409,T-Bone,0.0,ccm,0
5410,Kary Ng,0.0,cantonese pop,0
5411,Bobby Capo,0.0,latin jazz,0
5412,Semisonic,0.0,post-grunge,0
5413,Nana Caymmi,0.0,brazilian pop music,0
5414,Nine Inch Nails,0.0,industrial metal,0
5415,Angelo Badalamenti / Patrick Wolf,0.0,chill-out,0
5416,Guitar Slim,0.0,r&b,0
5417,Otis Spann,0.0,piano blues,0
5418,Kate Maki,0.0,alternative country,0
5419,Yuridia,0.0,latin pop,0
5420,Enuff Z 'Nuff,0.0,power pop,0
5421,Johannes Linstead,0.0,meditation,0
5422,Al Denson,0.0,ccm,0
5423,Le Vangle,0.0,swiss,0
5424,Elakelaiset,0.0,parody,0
5425,Converge,0.0,hardcore punk,0
5426,Embrace the End,0.0,death core,0
5427,Inspiral Carpets,0.0,indie rock,0
5428,Tito Rodriguez,0.0,mambo,0
5429,Thomas Dolby,0.0,pop rock,0
5430,The Who,0.0,british invasion,0
5431,Line Renaud,0.0,chanson,0
5432,Vilma Palma e Vampiros,0.0,cumbia,0
5433,Roberto Roena,0.0,salsa,0
5434,Bob Marley & The Wailers,0.0,reggae,0
5435,Geier Sturzflug,0.0,pop rock,0
5436,Jars Of Clay,0.0,ccm,0
5437,Taking Back Sunday,0.0,post-hardcore,0
5438,Cinder,0.0,post-grunge,0
5439,Dijous Paella,0.0,rumba,0
5440,MC5,0.0,garage rock,0
5441,Charlie Peacock,0.0,ccm,0
5442,SAF,0.0,hardcore hip hop,0
5443,089 Clique feat. Minnesota Snipe & Skinny Cueball,0.0,dirty south rap,0
5444,Beatnuts featuring Tony Touch,0.0,grime,0
5445,Porter Wagoner,0.0,country gospel,0
5446,Les Ogres De Barback,0.0,chanson,0
5447,Belphegor,0.0,black metal,0
5448,Ray Davies,0.0,pop rock,0
5449,John Holt,0.0,lovers rock,0
5450,Kim English,0.0,tribal house,0
5451,Steve Vai,0.0,instrumental rock,0
5452,Jennifer Lopez,0.0,dance pop,0
5453,Outerspace,0.0,hip hop,0
5454,J. Peter Robinson,0.0,soundtrack,0
5455,Brian Littrell,0.0,ccm,0
5456,Mr.De',0.0,detroit techno,0
5457,Wade Ray,0.0,western swing,0
5458,Jay PA(c)rez,0.0,tejano,0
5459,Daryl Coley,0.0,ccm,0
5460,Boogie Pimps Feat. Steve Brookstein,0.0,hard house,0
5461,Delroy Wilson,0.0,rock steady,0
5462,Fuzz,0.0,video game music,0
5463,Orlando Pops Orchestra,0.0,orchestra,0
5464,Finest Dearest,0.0,indie rock,0
5465,Estopa,0.0,flamenco,0
5466,Arctic Monkeys,0.0,garage rock,0
5467,David Arkenstone,0.0,celtic,0
5468,Barbarito Diez,0.0,charanga,0
5469,Quincy Jones,0.0,bossa nova,0
5470,Edgar Bori,0.0,los angeles,0
5471,Benga,0.0,dubstep,0
5472,AndrA(c) Verchuren,0.0,chanson,0
5473,London Theatre Orchestra,0.0,ragtime,0
5474,Selena,0.0,tejano,0
5475,Snow Patrol,0.0,indie rock,0
5476,Obie Bermudez,0.0,salsa,0
5477,Irwin Goodman,0.0,german pop,0
5478,Baby Rasta & Gringo,0.0,reggaeton,0
5479,Kitaro,0.0,chill-out,0
5480,Eri EsittA$?jiA$?,0.0,soundtrack,0
5481,Emery,0.0,screamo,0
5482,Alexis HK,0.0,chanson,0
5483,Pretty Boy Floyd,0.0,glam metal,0
5484,Major Lazer / Vybz Kartel / Afrojack,0.0,dancehall,0
5485,Tin Hat Trio,0.0,chamber jazz,0
5486,Seven Mary Three,0.0,post-grunge,0
5487,The Temper Trap,0.0,alternative rock,0
5488,John Debney,0.0,pop rock,0
5489,Helen Love,0.0,power pop,0
5490,Jay & The Americans,0.0,soft rock,0
5491,Tanto Metro & Devonte,0.0,dancehall,0
5492,Indica,0.0,progressive house,0
5493,Sunscreem,0.0,progressive house,0
5494,DA(c)dA(c) Saint-Prix,0.0,zouk,0
5495,Deborah Allen,0.0,country rock,0
5496,Kiprich,0.0,dancehall,0
5497,Coldplay,0.0,piano rock,0
5498,Casey Bill Weldon,0.0,chicago blues,0
5499,Carmen Y Laura,0.0,tejano,0
5500,Kaizers Orchestra,0.0,indie rock,0
5501,The Marx Brothers,0.0,vaudeville,0
5502,Aiden,0.0,post-hardcore,0
5503,Grandpa Jones,0.0,bluegrass,0
5504,Miguel Migs,0.0,progressive house,0
5505,Protein,0.0,post-grunge,0
5506,Schizoid,0.0,breakcore,0
5507,Kevin Max,0.0,ccm,0
5508,Charlie Byrd,0.0,bossa nova,0
5509,Bloc Party,0.0,indie rock,0
5510,George Huff,0.0,teen pop,0
5511,Usher,0.0,hip hop,0
5512,Midge Ure,0.0,pop rock,0
5513,Vickie Winans,0.0,ccm,0
5514,Tin Hat Trio,0.0,chamber jazz,0
5515,Spinal Tap,0.0,parody,0
5516,Negura Bunget,0.0,black metal,0
5517,Atman,0.0,downtempo,0
5518,Alexandre Desplat,0.0,soundtrack,0
5519,Emperor,0.0,heavy metal,0
5520,The Smashing Pumpkins,0.0,alternative rock,0
5521,Patty Griffin,0.0,folk-pop,0
5522,Rihanna,0.0,dance pop,0
5523,Oceansize,0.0,post-grunge,0
5524,Head Horny's,0.0,hard house,0
5525,Daan Junior,0.0,kizomba,0
5526,The Winans,0.0,ccm,0
5527,Beenie Man,0.0,dancehall,0
5528,Jackie Davis,0.0,soul jazz,0
5529,Johnny Pacheco,0.0,salsa,0
5530,Mighty Mighty Bosstones,0.0,ska punk,0
5531,Glad,0.0,ccm,0
5532,Orlando Pops Orchestra,0.0,orchestra,0
5533,Gerald Clayton,0.0,nu jazz,0
5534,Pyranja,0.0,pop rap,0
5535,Sick Of It All,0.0,hardcore punk,0
5536,Van Gelder,0.0,progressive trance,0
5537,Naseebo Lal,0.0,italian disco,0
5538,Blackalicious,0.0,hip hop,0
5539,John Davis & Emma Doyle,0.0,jazz fusion,0
5540,Heavenly,0.0,power metal,0
5541,Richie Ray & Bobby Cruz,0.0,salsa,0
5542,Hot Club Of Detroit,0.0,gypsy jazz,0
5543,The Fontane Sisters,0.0,europop,0
5544,Nick Jonas & The Administration,0.0,blues-rock,0
5545,Jeff Johnson,0.0,ccm,0
5546,Mons Leidvin Takle,0.0,lullaby,0
5547,Bukka White,0.0,delta blues,0
5548,Gang Of Four,0.0,dance-punk,0
5549,Peter Hunnigale,0.0,lovers rock,0
5550,The Killers,0.0,rock,0
5551,Circle Jerks,0.0,hardcore punk,0
5552,Barbara Fairchild,0.0,country gospel,0
5553,Candlebox,0.0,post-grunge,0
5554,Tyrone Davis,0.0,chicago soul,0
5555,The Panic Channel,0.0,post-grunge,0
5556,Jo-El Sonnier,0.0,bluegrass,0
5557,Jimmy Page_ John Paul Jones_ Albert Lee_ Nicky Hopkins_ Big Jim Sullivan_ Clem Cattini_ Chris Hughes,0.0,british blues,0
5558,Michael Whalen,0.0,meditation,0
5559,Elton Britt,0.0,honky tonk,0
5560,Ice,0.0,dub,0
5561,Jean Fauque,0.0,los angeles,0
5562,"Bobby ""Blue"" Bland",0.0,soul blues,0
5563,Between The Buried And Me,0.0,alternative metal,0
5564,Reginaldo Bessa,0.0,samba,0
5565,Faithless,0.0,progressive house,0
5566,Hellsongs,0.0,twee pop,0
5567,Santana,0.0,blues-rock,0
5568,Charley Pride,0.0,honky tonk,0
5569,3 Doors Down,0.0,post-grunge,0
5570,THE CHIFFONS,0.0,doo-wop,0
5571,KA(c)kA(c)lA(c),0.0,soukous,0
5572,Little Junior Parker,0.0,soul blues,0
5573,Cybertribe,0.0,chill-out,0
5574,Seventh Star,0.0,christian hardcore,0
5575,Incubus,0.0,funk metal,0
5576,Dishwalla,0.0,post-grunge,0
5577,Marco Polo,0.0,turnablism,0
5578,Beenie Man,0.0,dancehall,0
5579,Mariano Yanani,0.0,lullaby,0
5580,Brian Keane,0.0,world beat,0
5581,Naseebo Lal,0.0,italian disco,0
5582,Laurie Berkner,0.0,death core,0
5583,Robin Fox,0.0,breakbeat,0
5584,Adam Ant,0.0,pop rock,0
5585,Statues,0.0,power pop,0
5586,Rusted Shut,0.0,modern rock,0
5587,Happy Mondays,0.0,alternative dance,0
5588,John Mayer,0.0,rock,0
5589,Pascal Sangla,0.0,french pop,0
5590,Marilyn Horne,0.0,opera,0
5591,Daddy Yankee,0.0,reggaeton,0
5592,Janet Paschal,0.0,southern gospel,0
5593,Sergio Mendes,0.0,samba,0
5594,Blue Rodeo,0.0,country rock,0
5595,John Brown,0.0,hard trance,0
5596,Weezer,0.0,pop rock,0
5597,Hadag Nahash,0.0,hip hop,0
5598,Bad Brains,0.0,hardcore punk,0
5599,Lords Of The Underground,0.0,hip hop,0
5600,Trivium,0.0,alternative metal,0
5601,Mary Black,0.0,country rock,0
5602,Aiden,0.0,post-hardcore,0
5603,Mark Lowry,0.0,ccm,0
5604,Mikey Dread,0.0,roots reggae,0
5605,RyanDan,0.0,neoclassical,0
5606,Faithless,0.0,progressive house,0
5607,Selena,0.0,tejano,0
5608,Marquez the Greatest,0.0,stand-up comedy,0
5609,Drowning Pool,0.0,post-grunge,0
5610,Kent,0.0,post-grunge,0
5611,Los AutA(c)nticos Decadentes,0.0,cumbia,0
5612,CafA(c) Quijano,0.0,pop rock,0
5613,Eminem,0.0,hip hop,0
5614,The Sun Harbor's Chorus-Documentary Recordings,0.0,patriotic,0
5615,Lily Allen,0.0,ska,0
5616,Madonna,0.0,dance pop,0
5617,Roy Buchanan,0.0,blues-rock,0
5618,Juan Carmona,0.0,flamenco,0
5619,Mayday,0.0,folk-pop,0
5620,Charles Williams,0.0,latin jazz,0
5621,Sun Yan-Zi,0.0,chinese music,0
5622,Maurice Chevalier / FranASSoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,0.0,chanson,0
5623,Ray Price,0.0,honky tonk,0
5624,Art Ensemble Of Chicago,0.0,free jazz,0
5625,Swim,0.0,rock,0
5626,Negura Bunget,0.0,black metal,0
5627,Buddy Miles,0.0,blues-rock,0
5628,Bobbie Gentry,0.0,country blues,0
5629,Busdriver,0.0,alternative hip hop,0
5630,Brenda Lee,0.0,ballad,0
5631,Herbert  von Karajan,0.0,opera,0
5632,Eddy Arnold,0.0,honky tonk,0
5633,Gisselle,0.0,merengue,0
5634,DJ Harry,0.0,trip hop,0
5635,MC Sadri,0.0,hip hop,0
5636,Weedeater,0.0,stoner metal,0
5637,Mira,0.0,shoegaze,0
5638,Mel Blanc,0.0,easy listening,0
5639,Paul Carrack,0.0,blue-eyed soul,0
5640,Tyrone Taylor,0.0,lovers rock,0
5641,Elvenking,0.0,folk metal,0
5642,The Irish Rovers,0.0,irish folk,0
5643,William Coulter,0.0,celtic,0
5644,At The Gates,0.0,death metal,0
5645,Neil Diamond,0.0,soft rock,0
5646,Special Duties,0.0,oi,0
5647,The Refreshments,0.0,post-grunge,0
5648,Johnny Horton,0.0,country rock,0
5649,Kane,0.0,blues-rock,0
5650,Bomb Squad,0.0,funk rock,0
5651,Les Hou-Lops,0.0,freakbeat,0
5652,Eastmountainsouth,0.0,alternative country,0
5653,:Blacks On :Blondes,0.0,ghetto tech,0
5654,Richard Hell & The Voidoids,0.0,no wave,0
5655,Love Jones,0.0,bossa nova,0
5656,V'ro,0.0,zouk,0
5657,Kings Of Leon,0.0,southern rock,0
5658,Charlie Peacock,0.0,ccm,0
5659,The Gone Jackals,0.0,blues-rock,0
5660,Nightwish,0.0,sympho black metal,0
5661,Shinehead,0.0,dancehall,0
5662,From Dying Skies,0.0,post-hardcore,0
5663,Wailing Souls,0.0,roots reggae,0
5664,Turibio Santos,0.0,choro,0
5665,David Phelps,0.0,ccm,0
5666,Steinski,0.0,hip hop,0
5667,Eddy Raven,0.0,zydeco,0
5668,Tranzas,0.0,salsa,0
5669,Klaus Badelt,0.0,chill-out,0
5670,JK,0.0,eurodance,0
5671,Dub Pistols feat. TK,0.0,big beat,0
5672,Aiden,0.0,post-hardcore,0
5673,DJ Envy,0.0,gangster rap,0
5674,Albert Ayler,0.0,free jazz,0
5675,Perfection,0.0,eurodance,0
5676,Fred Simon,0.0,meditation,0
5677,Tony Joe White,0.0,country rock,0
5678,Terror Squad / Remy / Prospect / Armageddon,0.0,hip hop,0
5679,D.A.D.,0.0,rock 'n roll,0
5680,Rodney O & Joe Cooley,0.0,miami bass,0
5681,Christian Quast,0.0,tech house,0
5682,G.G. Allin,0.0,rock 'n roll,0
5683,Jennifer Lopez featuring Ja Rule,0.0,dance pop,0
5684,The Bureau De Change,0.0,digital hardcore,0
5685,Darden Smith,0.0,blues-rock,0
5686,DA(c)dA(c) Saint Prix_ Pakatak,0.0,zouk,0
5687,Los Indios Tabajaras,0.0,jazz,0
5688,Mary Black,0.0,country rock,0
5689,Charanga de la 4,0.0,charanga,0
5690,Daryl Coley,0.0,ccm,0
5691,Ramesses,0.0,doom metal,0
5692,Johnny Otis Show,0.0,blues,0
5693,John Doan,0.0,celtic fusion,0
5694,Sammi Cheng,0.0,cantonese pop,0
5695,Trentemoller,0.0,tech house,0
5696,Big John Greer,0.0,jump blues,0
5697,Lorna,0.0,reggaeton,0
5698,Tech N9ne,0.0,gangster rap,0
5699,Maroon 5,0.0,pop,0
5700,The Keys,0.0,power pop,0
5701,Dusminguet,0.0,rumba,0
5702,Clarisse Lavanant,0.0,chanson francaise,0
5703,Toots Thielemans,0.0,latin jazz,0
5704,Marc Perrone,0.0,musette,0
5705,Alejandro Lerner,0.0,pop rock,0
5706,Stevie Ray Vaughan And Double Trouble,0.0,texas blues,0
5707,Claudio,0.0,kizomba,0
5708,Java,0.0,musette,0
5709,Jamie Richards,0.0,honky tonk,0
5710,Joanna Connor,0.0,blues-rock,0
5711,Dilated Peoples Featuring Capleton,0.0,turnablism,0
5712,Patsy Cline,0.0,country rock,0
5713,Saga,0.0,hard rock,0
5714,Walter Jackson,0.0,northern soul,0
5715,Mohammad Nouri,0.0,patriotic,0
5716,R. Carlos Nakai,0.0,chamber jazz,0
5717,Elizete Cardoso,0.0,samba,0
5718,Anthony Blea Y Su Charanga,0.0,salsa,0
5719,Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,0.0,opera,0
5720,CMW - Compton's Most Wanted,0.0,gangster rap,0
5721,Walter Ego,0.0,chill-out,0
5722,Tayfun,0.0,hard trance,0
5723,Jay Randall,0.0,zydeco,0
5724,Carl Smith,0.0,honky tonk,0
5725,Sandy Lam,0.0,chinese music,0
5726,Ghorwane,0.0,marrabenta,0
5727,Herb Alpert And The Tijuana Brass,0.0,smooth jazz,0
5728,Audio Adrenaline,0.0,ccm,0
5729,Deep Forest,0.0,chill-out,0
5730,Francis Dunnery,0.0,singer-songwriter,0
5731,Obie Bermudez,0.0,salsa,0
5732,Dimmu Borgir,0.0,black metal,0
5733,Bonita & Jerry Cormier,0.0,reggaeton,0
5734,Special Duties,0.0,oi,0
5735,Clarence Profit,0.0,lullaby,0
5736,Mikey Dread,0.0,roots reggae,0
5737,African Rhythm Messengers,0.0,highlife,0
5738,Los Amigos Invisibles,0.0,funk rock,0
5739,Mando Diao,0.0,blues-rock,0
5740,James Blackwood with The Light Crust Doughboys,0.0,southern gospel,0
5741,Junior Reid,0.0,roots reggae,0
5742,Louis Prima And Keely Smith,0.0,space age pop,0
5743,Alphonse Mouzon,0.0,jazz funk,0
5744,Lole y Manuel,0.0,flamenco,0
5745,Ben Sidran,0.0,smooth jazz,0
5746,Aeoliah,0.0,meditation,0
5747,King Curtis,0.0,instrumental rock,0
5748,Ice Cube Featuring Flavor Flav,0.0,gangster rap,0
5749,The Equals,0.0,pop rock,0
5750,Brazilian Tropical Orchestra,0.0,bossa nova,0
5751,M.A. Numminen,0.0,german pop,0
5752,Ken Yokoyama,0.0,japanese,0
5753,Gold City,0.0,southern gospel,0
5754,Big Dee Irwin,0.0,northern soul,0
5755,VHS Or Beta,0.0,disco,0
5756,Carl Smith,0.0,honky tonk,0
5757,Charley Patton,0.0,delta blues,0
5758,Babe Ruth,0.0,neo-progressive,0
5759,Samba Trio,0.0,bossa nova,0
5760,Tammy Pescatelli,0.0,comedy,0
5761,Planxty,0.0,folk rock,0
5762,Pennywise,0.0,melodic hardcore,0
5763,Amy Winehouse,0.0,vocal jazz,0
5764,Cirrus,0.0,big beat,0
5765,Pheeroan Aklaff,0.0,free jazz,0
5766,Ayo,0.0,neo soul,0
5767,John Williams,0.0,soundtrack,0
5768,Junior Reid,0.0,roots reggae,0
5769,Michael Jackson,0.0,motown,0
5770,Edmundo Ros,0.0,samba,0
5771,The Sterns,0.0,massachusetts,0
5772,Pink Floyd,0.0,art rock,0
5773,Edgar De L'est,0.0,musette,0
5774,Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine,0.0,opera,0
5775,Vangelis,0.0,progressive rock,0
5776,The Cortinas,0.0,new wave,0
5777,Rodney O & Joe Cooley,0.0,miami bass,0
5778,Daddy Yankee,0.0,reggaeton,0
5779,Righteous Brothers,0.0,blue-eyed soul,0
5780,Kane,0.0,blues-rock,0
5781,Why?,0.0,hip hop,0
5782,Steve Chou,0.0,chinese music,0
5783,Blingtones,0.0,turnablism,0
5784,Sam Fan Thomas,0.0,soukous,0
5785,Gregory Isaacs,0.0,lovers rock,0
5786,Bonita & Jerry Cormier,0.0,reggaeton,0
5787,Sunnyland Slim,0.0,piano blues,0
5788,Sara Melson,0.0,lullaby,0
5789,Happy Mondays,0.0,alternative dance,0
5790,Yahir,0.0,brutal death metal,0
5791,Vince Guaraldi,0.0,latin jazz,0
5792,Foals,0.0,dance-punk,0
5793,The London Theatre Orchestra,0.0,ragtime,0
5794,Michael Jackson,0.0,motown,0
5795,Faith Hill,0.0,country,0
5796,John Brown,0.0,hard trance,0
5797,Memphis Jug Band,0.0,country blues,0
5798,Capleton,0.0,dancehall,0
5799,James Taylor Quartet,0.0,jazz funk,0
5800,Mush,0.0,breakbeat,0
5801,The Gaskets,0.0,indie rock,0
5802,Jean Carnigan,0.0,celtic,0
5803,Mariano Yanani,0.0,lullaby,0
5804,The Knux,0.0,alternative rap,0
5805,Leroy Hutson,0.0,jazz funk,0
5806,Between The Buried And Me,0.0,alternative metal,0
5807,The Motors,0.0,power pop,0
5808,Gertrudis,0.0,big beat,0
5809,Inoki,0.0,pop rap,0
5810,Loop Guru,0.0,downtempo,0
5811,Alan Feinberg,0.0,contemporary classical music,0
5812,Los Nakos,0.0,mexico,0
5813,Murskahumppa,0.0,suomi rock,0
5814,Didier FranASSois,0.0,flamenco,0
5815,Liquid Gang,0.0,nu metal,0
5816,Checkers,0.0,j pop,0
5817,Vince Taylor,0.0,rock 'n roll,0
5818,The Refreshments,0.0,post-grunge,0
5819,Ray Barretto,0.0,latin jazz,0
5820,Jimmy Witherspoon,0.0,jazz blues,0
5821,Karen Peck & New River,0.0,country gospel,0
5822,Kostis Maraveyas,0.0,greek,0
5823,MarAa,0.0,j pop,0
5824,Adolph Hofner,0.0,western swing,0
5825,Word,0.0,blues-rock,0
5826,Elva Hsiao,0.0,j pop,0
5827,Carolyn Arends,0.0,ccm,0
5828,Israel & Moises,0.0,ccm,0
5829,The Dillinger Escape Plan,0.0,math-core,0
5830,Lionel Rogg,0.0,early music,0
5831,Palito Ortega,0.0,latin pop,0
5832,Paul Taylor,0.0,smooth jazz,0
5833,Rick Ross / Carol City Cartel,0.0,gangster rap,0
5834,Jack Off Jill,0.0,dark wave,0
5835,Hevia,0.0,folk rock,0
5836,Kenny Rogers,0.0,country rock,0
5837,Hecklah & Coch,0.0,pop rock,0
5838,The Bug Featuring Spaceape,0.0,illbient,0
5839,Erik Tronic,0.0,indietronica,0
5840,Fred Merpol,0.0,french pop,0
5841,Bombay Rockers,0.0,bhangra,0
5842,Roberto Perera,0.0,world fusion,0
5843,Koordinate Of Wonders,0.0,chill-out,0
5844,Montserrat CaballA(c),0.0,symphonic rock,0
5845,Ray Barretto,0.0,latin jazz,0
5846,Nestor Torres,0.0,latin jazz,0
5847,Marlene Dietrich,0.0,chanson,0
5848,Beenie Man,0.0,dancehall,0
5849,Mongo Santamaria,0.0,latin jazz,0
5850,Leroy Hutson,0.0,jazz funk,0
5851,Paulo Flores,0.0,zouk,0
5852,John Williams,0.0,soundtrack,0
5853,Greater Vision,0.0,ccm,0
5854,Aesop Rock,0.0,underground rap,0
5855,Devo,0.0,rock,0
5856,Rakim,0.0,hip hop,0
5857,Styles P & The Evil Genius DJ Green Lantern,0.0,rap,0
5858,Ann Nesby,0.0,disco house,0
5859,The Shamen,0.0,tech house,0
5860,Mademoiselle Sane,0.0,cabaret,0
5861,Gorillaz,0.0,hip hop,0
5862,Danny Wright,0.0,easy listening,0
5863,Burning Spear,0.0,roots reggae,0
5864,Passion,0.0,ccm,0
5865,Midwest Product,0.0,instrumental rock,0
5866,From Autumn To Ashes,0.0,post-hardcore,0
5867,Thomas Battenstein,0.0,guitar,0
5868,Atreyu,0.0,post-hardcore,0
5869,Grup Knar,0.0,digital hardcore,0
5870,Warrior King,0.0,roots reggae,0
5871,Taking Back Sunday,0.0,post-hardcore,0
5872,"Jean LumiA""re",0.0,chanson,0
5873,Buju Banton,0.0,roots reggae,0
5874,Patrick Eudeline,0.0,chanson francaise,0
5875,Piero Esteriore,0.0,ballad,0
5876,Lara,0.0,visual kei,0
5877,Sonny Landreth,0.0,blues-rock,0
5878,Save As,0.0,soul music,0
5879,Daniel Johnston,0.0,power pop,0
5880,Redman / Saukrates / Icadon,0.0,hip hop,0
5881,Workhorse,0.0,dirty south rap,0
5882,Helen Love,0.0,power pop,0
5883,Connemara Stone Company,0.0,celtic rock,0
5884,Hard Romantic,0.0,nu jazz,0
5885,Rita Chiarelli,0.0,blues,0
5886,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,0.0,soul jazz,0
5887,Gipsy Kings,0.0,flamenco,0
5888,Humble Pie,0.0,blues-rock,0
5889,Sleepy John Estes,0.0,country blues,0
5890,Lidell Townsell,0.0,deep house,0
5891,P.O.S,0.0,alternative hip hop,0
5892,DJ Clue / P. Diddy,0.0,hip hop,0
5893,Dynamix,0.0,goa,0
5894,Gathering,0.0,trip rock,0
5895,Helen Love,0.0,power pop,0
5896,Languis,0.0,glitch,0
5897,Tracy Byrd,0.0,honky tonk,0
5898,Basic Channel,0.0,techno,0
5899,Mills Brothers,0.0,vocal jazz,0
5900,Sue Foley,0.0,roots rock,0
5901,Barry Mann,0.0,ballad,0
5902,Ben Sidran,0.0,smooth jazz,0
5903,Krayzie Bone,0.0,gangster rap,0
5904,Jimmy Page,0.0,british blues,0
5905,Dark Shadows,0.0,psychobilly,0
5906,Jim Kweskin with Samoa Wilson,0.0,ragtime,0
5907,Jim Jones featuring Oshy,0.0,gangster rap,0
5908,Joy Division,0.0,alternative,0
5909,Light Of The World,0.0,jazz funk,0
5910,Mariano Yanani,0.0,lullaby,0
5911,Rocky Whatule,0.0,stand-up comedy,0
5912,Aphasia,0.0,gabba,0
5913,Michelle Tumes,0.0,ccm,0
5914,Beherit,0.0,illbient,0
5915,EPMD,0.0,hip hop,0
5916,Casiotone For The Painfully Alone,0.0,trip hop,0
5917,Architecture In Helsinki,0.0,twee pop,0
5918,Jack Johnson and Friends / Matt Costa,0.0,rock,0
5919,City High,0.0,hip hop,0
5920,The Frequency,0.0,chill-out,0
5921,Britney Spears,0.0,dance pop,0
5922,Caballo Dorado,0.0,chanson,0
5923,Mohammad Nouri,0.0,patriotic,0
5924,Soul Asylum,0.0,hard rock,0
5925,Eko Fresh feat. Capkekz,0.0,pop rap,0
5926,Barbara Fairchild,0.0,country gospel,0
5927,Big Star,0.0,power pop,0
5928,TEN MADISON,0.0,downtempo,0
5929,Moon Mullican,0.0,western swing,0
5930,Sergio Mendes,0.0,samba,0
5931,Michael Card,0.0,ccm,0
5932,Chroma Key,0.0,trip hop,0
5933,The Red Jumpsuit Apparatus,0.0,screamo,0
5934,Anna Abreu,0.0,shock rock,0
5935,Mykill Miers,0.0,hip hop,0
5936,Rachael Starr,0.0,progressive house,0
5937,Lonnie Brooks,0.0,blues-rock,0
5938,Don Gibson,0.0,country rock,0
